date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-01-12,Vente,30000,2,,AV FRANCIS GARNIER,94210,Saint-Maur-des-Fossés,94,44,12.94,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50938,48.79503
2023-01-11,Vente,420000,6,B,AV LITTRE,94100,Saint-Maur-des-Fossés,94,13,65.19,28,,,,,,,,2,3,Dépendance,,0,,,,,,2.493408,48.800804
2023-01-11,Vente,420000,6,B,AV LITTRE,94100,Saint-Maur-des-Fossés,94,13,65.19,28,,,,,,,,2,2,Appartement,74,3,,,,,,2.493408,48.800804
2023-01-11,Vente,420000,6,B,AV LITTRE,94100,Saint-Maur-des-Fossés,94,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493408,48.800804
2023-01-17,Vente,15000,27,,AV MICHELET,94210,Saint-Maur-des-Fossés,94,263,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.510487,48.792122
2023-01-02,Vente,555750,32,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,147,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518655,48.789583
2023-01-02,Vente,555750,32,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,116,74.16,120,,,,,,,,2,3,Dépendance,,0,,,,,,2.518655,48.789583
2023-01-02,Vente,555750,32,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,116,74.16,120,,,,,,,,2,2,Appartement,68,3,,,,,,2.518655,48.789583
2023-01-18,Vente,525150,11,,AV DES PERDRIX,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,215,2.493485,48.787844
2023-01-17,Vente,335000,75,,AV FOCH,94100,Saint-Maur-des-Fossés,94,99,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.495874,48.801041
2023-01-17,Vente,335000,75,,AV FOCH,94100,Saint-Maur-des-Fossés,94,63,54.11,73,,,,,,,,2,3,Dépendance,,0,,,,,,2.495874,48.801041
2023-01-17,Vente,335000,75,,AV FOCH,94100,Saint-Maur-des-Fossés,94,63,54.11,73,,,,,,,,2,2,Appartement,51,3,,,,,,2.495874,48.801041
2023-01-12,Vente,900000,5,,AV DU RESERVOIR,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,585,2.496207,48.807903
2023-01-12,Vente,900000,5,,AV DU RESERVOIR,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,585,2.496207,48.807903
2023-01-12,Vente,900000,5,,AV DU RESERVOIR,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,140,7,S,sols,,,585,2.496207,48.807903
2023-01-18,Vente,190000,111,T,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,3,42.63,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489932,48.790316
2023-01-18,Vente,190000,111,T,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,3,42.63,,,,,,,,,1,2,Appartement,40,2,,,,,,2.489932,48.790316
2023-01-17,Vente,218000,8,,RUE DU FOUR,94100,Saint-Maur-des-Fossés,94,370,,470,,,,,,,,2,2,Appartement,41,2,,,,,,2.470314,48.811093
2023-01-17,Vente,218000,8,,RUE DU FOUR,94100,Saint-Maur-des-Fossés,94,370,,470,,,,,,,,2,3,Dépendance,,0,,,,,,2.470314,48.811093
2023-01-06,Vente,1330000,116,,BD DE LA MARNE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1011,2.513502,48.788551
2023-01-06,Vente,1330000,116,,BD DE LA MARNE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,150,6,S,sols,,,1011,2.513502,48.788551
2023-01-06,Vente,1330000,116,,BD DE LA MARNE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1011,2.513502,48.788551
2023-01-17,Vente,268000,66,,AV FOCH,94100,Saint-Maur-des-Fossés,94,20,,3,64.85,,,,,,,2,3,Dépendance,,0,,,,,,2.493827,48.801116
2023-01-17,Vente,268000,66,,AV FOCH,94100,Saint-Maur-des-Fossés,94,3,64.85,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493827,48.801116
2023-01-17,Vente,268000,66,,AV FOCH,94100,Saint-Maur-des-Fossés,94,20,,3,64.85,,,,,,,2,2,Appartement,65,4,,,,,,2.493827,48.801116
2023-01-19,Vente,683000,7,,AV DES FALONNIERES,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,681,2.501641,48.787141
2023-01-19,Vente,683000,7,,AV DES FALONNIERES,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.501641,48.787141
2023-01-13,Echange,1544000,20,B,AV DES ERABLES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,510,2.497884,48.802753
2023-01-13,Echange,1544000,20,B,AV DES ERABLES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,85,5,S,sols,,,510,2.497884,48.802753
2023-01-13,Echange,1544000,27,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,10,,3,,9,,,,,,3,3,Dépendance,,0,,,,,,2.489376,48.806987
2023-01-13,Echange,1544000,27,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489376,48.806987
2023-01-13,Echange,1544000,27,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,10,,3,,9,,,,,,3,2,Appartement,114,5,,,,,,2.489376,48.806987
2023-01-18,Vente,336500,28,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,342,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518655,48.789583
2023-01-18,Vente,336500,28,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,313,45.46,325,,,,,,,,2,2,Appartement,48,2,,,,,,2.518655,48.789583
2023-01-18,Vente,336500,28,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,313,45.46,325,,,,,,,,2,3,Dépendance,,0,,,,,,2.518655,48.789583
2023-01-19,Vente,201300,57,,AV DE L EST,94100,Saint-Maur-des-Fossés,94,16,31.56,19,,,,,,,,2,2,Appartement,31,3,,,,,,2.505572,48.805371
2023-01-19,Vente,201300,57,,AV DE L EST,94100,Saint-Maur-des-Fossés,94,16,31.56,19,,,,,,,,2,3,Dépendance,,0,,,,,,2.505572,48.805371
2023-01-19,Vente,201300,57,,AV DE L EST,94100,Saint-Maur-des-Fossés,94,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.505572,48.805371
2023-01-20,Vente,125500,102,,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.485084,48.798533
2023-01-20,Vente,125500,100,B,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,27,0,,,,,,2.485084,48.798533
2023-01-20,Vente,125500,100,B,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,27,0,,,,,,2.485084,48.798533
2023-01-13,Vente,912940,8,B,AV BEAUREPAIRE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,154,6,S,sols,,,347,2.4731,48.792429
2023-01-06,Vente,100000,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480104,48.792863
2023-01-06,Vente,100000,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,54,,56,28.53,71,,,,,,3,3,Dépendance,,0,,,,,,2.480104,48.792863
2023-01-06,Vente,100000,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,54,,56,28.53,71,,,,,,3,3,Dépendance,,0,,,,,,2.480104,48.792863
2023-01-06,Vente,100000,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,54,,56,28.53,71,,,,,,3,2,Appartement,29,1,,,,,,2.480104,48.792863
2023-01-10,Vente,320000,47,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,412,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480207,48.811072
2023-01-10,Vente,320000,12,,RUE DU DAUPHINE,94100,Saint-Maur-des-Fossés,94,345,51.69,364,,,,,,,,2,2,Appartement,53,3,,,,,,2.480207,48.811072
2023-01-10,Vente,320000,12,,RUE DU DAUPHINE,94100,Saint-Maur-des-Fossés,94,345,51.69,364,,,,,,,,2,3,Dépendance,,0,,,,,,2.480207,48.811072
2023-01-20,Vente,305000,90,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479495,48.792254
2023-01-20,Vente,305000,90,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,42,46.18,,,,,,,,,1,2,Appartement,46,2,,,,,,2.479495,48.792254
2023-01-20,Vente,1522044,20,B,AV MARIE LOUISE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,190,7,S,sols,,,391,2.517544,48.794922
2023-01-20,Vente,9500,85,,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,422,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48245,48.806582
2023-01-03,Vente,460000,3,,AV DE LA CONVENTION,94210,Saint-Maur-des-Fossés,94,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.509221,48.804708
2023-01-03,Vente,460000,3,,AV DE LA CONVENTION,94210,Saint-Maur-des-Fossés,94,20,81.84,30,,,,,,,,2,2,Appartement,87,4,,,,,,2.509221,48.804708
2023-01-03,Vente,460000,3,,AV DE LA CONVENTION,94210,Saint-Maur-des-Fossés,94,20,81.84,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.509221,48.804708
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-13,Vente,1380000,36,,BD VOLTAIRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,815,,
2023-01-19,Vente,330000,59,,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,10,,4,53.37,,,,,,,2,2,Appartement,53,3,,,,,,2.479399,48.807894
2023-01-19,Vente,330000,59,,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,10,,4,53.37,,,,,,,2,3,Dépendance,,0,,,,,,2.479399,48.807894
2023-01-12,Vente,1167000,8,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,680,2.479636,48.791531
2023-01-12,Vente,1167000,8,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,133,5,S,sols,,,680,2.479636,48.791531
2023-01-11,Vente,910000,31,,RUE FELIX MATHIEU,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,328,2.466369,48.806439
2023-01-11,Vente,910000,31,,RUE FELIX MATHIEU,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,116,5,S,sols,,,328,2.466369,48.806439
2023-01-18,Vente,915000,18,,RUE CLEMENT,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,295,2.477527,48.801237
2023-01-18,Vente,915000,18,,RUE CLEMENT,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,105,3,S,sols,,,295,2.477527,48.801237
