date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-02-26,Vente,460000,57,,AV VICTOR HUGO,94100,Saint-Maur-des-Fossés,94,109,113.13,138,,,,,,,2,2,Appartement,112,4,,,,,,2.483926,48.803589
2024-02-26,Vente,460000,57,,AV VICTOR HUGO,94100,Saint-Maur-des-Fossés,94,109,113.13,138,,,,,,,2,3,Dépendance,,0,,,,,,2.483926,48.803589
2024-02-26,Vente,392300,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,86,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475369,48.810687
2024-02-26,Vente,392300,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,25,70.15,68,,,,,,,2,3,Dépendance,,0,,,,,,2.475369,48.810687
2024-02-26,Vente,392300,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,25,70.15,68,,,,,,,2,2,Appartement,70,4,,,,,,2.475369,48.810687
2024-02-23,Vente,280000,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,10,,38,74.85,,,,,,2,2,Appartement,74,3,,,,,,2.48004,48.7957
2024-02-23,Vente,280000,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,10,,38,74.85,,,,,,2,3,Dépendance,,0,,,,,,2.48004,48.7957
2024-02-23,Vente,280000,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,327,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48004,48.7957
2024-03-04,Vente en l'état futur d'achèvement,276000,106,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,5,70,,,,,,,,1,,,,,,,,,,2.509247,48.80649
2024-03-04,Vente en l'état futur d'achèvement,276000,106,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,12,,,,,,,,,1,,,,,,,,,,2.509247,48.80649
2024-02-26,Vente,258000,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,32,56.39,60,,,,,,,2,2,Appartement,60,3,,,,,,2.475369,48.810687
2024-02-26,Vente,258000,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,32,56.39,60,,,,,,,2,3,Dépendance,,0,,,,,,2.475369,48.810687
2024-02-29,Vente,150000,5,,AV DES PEUPLIERS,94100,Saint-Maur-des-Fossés,94,25,,,,,,,,,1,,,,,S,sols,,,1,2.490173,48.810791
2024-02-29,Vente,150000,5,,AV DES PEUPLIERS,94100,Saint-Maur-des-Fossés,94,13,30.59,3,,,,,,,2,2,Appartement,31,1,,,,,,2.490173,48.810791
2024-02-29,Vente,150000,5,,AV DES PEUPLIERS,94100,Saint-Maur-des-Fossés,94,13,30.59,3,,,,,,,2,3,Dépendance,,0,,,,,,2.490173,48.810791
2024-02-22,Vente,400000,62,,AV DU CLOS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,64,3,S,sols,,,618,2.499559,48.78977
2024-02-22,Vente,400000,62,,AV DU CLOS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,40,2,S,sols,,,618,2.499559,48.78977
2024-02-22,Vente,400000,62,,AV DU CLOS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,618,2.499559,48.78977
2024-02-22,Vente,200000,62,,AV DU CLOS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,S,sols,,,133,2.499907,48.78969
2024-03-06,Vente,739600,4,B,IMP DES PINSONS,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,105,5,S,sols,,,244,2.474216,48.796374
2024-03-06,Vente,739600,4,B,IMP DES PINSONS,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,244,2.474216,48.796374
2024-03-05,Vente,240000,76,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,29,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491151,48.809544
2024-03-05,Vente,240000,76,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,22,,3,49.35,,,,,,2,2,Appartement,49,2,,,,,,2.491151,48.809544
2024-03-05,Vente,240000,76,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,22,,3,49.35,,,,,,2,3,Dépendance,,0,,,,,,2.491151,48.809544
2024-03-05,Vente,542785,46,T,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,8,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4879,48.797786
2024-03-05,Vente,542785,46,T,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,6,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4879,48.797786
2024-03-05,Vente,542785,46,T,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,9,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4879,48.797786
2024-03-05,Vente,542785,46,T,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,7,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4879,48.797786
2024-03-05,Vente,542785,46,T,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,1,136.06,3,,4,127.66,,,,3,4,Local industriel. commercial ou assimilé,280,0,,,,,,2.4879,48.797786
2024-02-22,Vente,228000,4,,CRS PIERRE ANTOINE CLUZEAU,94210,Saint-Maur-des-Fossés,94,4,31.2,,,,,,,,1,2,Appartement,31,1,,,,,,2.514114,48.799115
2024-02-22,Vente,228000,4,,CRS PIERRE ANTOINE CLUZEAU,94210,Saint-Maur-des-Fossés,94,510,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514114,48.799115
2024-02-22,Vente,167000,48,,AV DE TUNIS,94100,Saint-Maur-des-Fossés,94,38,,7,28.51,,,,,,2,3,Dépendance,,0,,,,,,2.484556,48.807952
2024-02-22,Vente,167000,48,,AV DE TUNIS,94100,Saint-Maur-des-Fossés,94,38,,7,28.51,,,,,,2,2,Appartement,28,1,,,,,,2.484556,48.807952
2024-03-06,Vente en l'état futur d'achèvement,283852.8,12,,IMP DE LA CIGALE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,,,,,,2.501413,48.796327
2024-02-09,Vente,257500,12,,AV CHARLES VII,94100,Saint-Maur-des-Fossés,94,36,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489027,48.807873
2024-02-09,Vente,257500,12,,AV CHARLES VII,94100,Saint-Maur-des-Fossés,94,25,38.73,,,,,,,,1,2,Appartement,52,2,,,,,,2.489027,48.807873
2024-03-06,Vente,353000,6,,AV DE CLUNY,94100,Saint-Maur-des-Fossés,94,11,63.83,20,,,,,,,2,3,Dépendance,,0,,,,,,2.493486,48.804495
2024-03-06,Vente,353000,6,,AV DE CLUNY,94100,Saint-Maur-des-Fossés,94,11,63.83,20,,,,,,,2,2,Appartement,61,3,,,,,,2.493486,48.804495
2024-03-06,Vente,353000,6,,AV DE CLUNY,94100,Saint-Maur-des-Fossés,94,45,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493486,48.804495
2024-03-04,Vente,300000,41,,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,33,,9,49.9,,,,,,2,3,Dépendance,,0,,,,,,2.477202,48.808997
2024-03-04,Vente,300000,41,,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,33,,9,49.9,,,,,,2,2,Appartement,52,3,,,,,,2.477202,48.808997
2024-02-22,Vente,30000,9001,,IMP DES MURIERS,94210,Saint-Maur-des-Fossés,94,33,,,,,,,,,1,3,Dépendance,,0,,,,,,2.520428,48.790779
2024-02-09,Vente,615700,3,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,503,,,,,,,,,1,3,Dépendance,,0,,,,,,2.483944,48.805893
2024-02-09,Vente,615700,3,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,3,,52,91.06,58,,,,,3,2,Appartement,112,3,,,,,,2.483944,48.805893
2024-03-01,Vente,120000,37,,RUE GRANDE CEINTURE,94100,Saint-Maur-des-Fossés,94,36,19.71,,,,,,,,1,2,Appartement,19,1,,,,,,2.507066,48.806082
2024-02-23,Vente,239050,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,15,57.2,48,,,,,,,2,2,Appartement,56,3,,,,,,2.480104,48.792863
2024-02-23,Vente,239050,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,15,57.2,48,,,,,,,2,3,Dépendance,,0,,,,,,2.480104,48.792863
2024-02-23,Vente,239050,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,15,57.2,48,,,,,,,2,3,Dépendance,,0,,,,,,2.480104,48.792863
2024-02-23,Vente,239050,75,B,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,92,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480104,48.792863
2024-02-26,Vente,380000,21,,AV DES AILANTES,94100,Saint-Maur-des-Fossés,94,13,,2,88.26,,,,,,2,3,Dépendance,,0,,,,,,2.490182,48.809152
2024-02-26,Vente,380000,21,,AV DES AILANTES,94100,Saint-Maur-des-Fossés,94,13,,2,88.26,,,,,,2,2,Appartement,90,4,,,,,,2.490182,48.809152
2024-02-26,Vente,380000,21,,AV DES AILANTES,94100,Saint-Maur-des-Fossés,94,31,,,,,,,,,1,3,Dépendance,,0,,,,,,2.490182,48.809152
2024-03-12,Vente,460000,40,,RUE BOURDIGNON,94100,Saint-Maur-des-Fossés,94,125,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475432,48.802399
2024-03-12,Vente,460000,40,,RUE BOURDIGNON,94100,Saint-Maur-des-Fossés,94,14,,24,89.89,4,,,,,3,2,Appartement,90,4,,,,,,2.475432,48.802399
2024-03-12,Vente,460000,40,,RUE BOURDIGNON,94100,Saint-Maur-des-Fossés,94,14,,24,89.89,4,,,,,3,3,Dépendance,,0,,,,,,2.475432,48.802399
2024-02-28,Vente,245000,16,B,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,27,56.25,,,,,,,,1,2,Appartement,57,3,,,,,,2.508381,48.788811
2024-02-28,Vente,245000,16,B,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,27,56.25,,,,,,,,1,3,Dépendance,,0,,,,,,2.508381,48.788811
2024-02-23,Vente,165000,14,,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,119,34.72,,,,,,,,1,2,Appartement,30,2,,,,,,2.495587,48.788883
2024-02-23,Vente,165000,14,,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,119,34.72,,,,,,,,1,3,Dépendance,,0,,,,,,2.495587,48.788883
2024-02-23,Vente,165000,14,,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,205,,,,,,,,,1,3,Dépendance,,0,,,,,,2.495587,48.788883
2024-02-19,Vente,520000,7,B,RUE DU PETIT BEAUBOURG,94100,Saint-Maur-des-Fossés,94,217,116.18,220,,276,,291,,,4,3,Dépendance,,0,,,,,,2.473618,48.813636
2024-02-19,Vente,520000,7,B,RUE DU PETIT BEAUBOURG,94100,Saint-Maur-des-Fossés,94,217,116.18,220,,276,,291,,,4,2,Appartement,120,6,,,,,,2.473618,48.813636
2024-02-26,Vente,15000,37,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,39,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478062,48.798567
2024-02-28,Vente,140000,65,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,36,,,,,,,,,1,3,Dépendance,,0,,,,,,2.481588,48.797534
2024-02-28,Vente,140000,65,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,11,96.66,79,,,,,,,2,2,Appartement,98,3,,,,,,2.481588,48.797534
2024-02-28,Vente,140000,65,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,11,96.66,79,,,,,,,2,3,Dépendance,,0,,,,,,2.481588,48.797534
2024-03-06,Vente,28000,44,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,27,,,,,,,,,1,3,Dépendance,,0,,,,,,2.477589,48.797967
2024-03-06,Vente,1500,32,,RUE SOLFERINO,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,S,sols,,,5,2.493725,48.799007
2024-03-07,Vente,1345000,92,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,S,sols,,,2,2.496413,48.791129
2024-03-07,Vente,1345000,92,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,112,0,S,sols,,,499,2.496216,48.791077
2024-03-07,Vente,1345000,92,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,160,0,S,sols,,,499,2.496216,48.791077
2024-03-07,Vente,1345000,92,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,70,0,S,sols,,,499,2.496216,48.791077
2024-03-08,Vente,547000,39,,RUE DU DOCTEUR ROUX,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,113,4,,,,,,2.490789,48.790682
2024-02-28,Vente,270000,147,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,16,,8,,,,,,,2,2,Appartement,76,3,,,,,,2.509356,48.809366
2024-02-28,Vente,270000,147,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,16,,8,,,,,,,2,3,Dépendance,,0,,,,,,2.509356,48.809366
2024-02-28,Vente,270000,147,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,31,,,,,,,,,1,3,Dépendance,,0,,,,,,2.509356,48.809366
2024-03-08,Vente,169920,111,T,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,2,44.08,,,,,,,,1,3,Dépendance,,0,,,,,,2.489932,48.790316
2024-03-08,Vente,169920,111,T,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,2,44.08,,,,,,,,1,2,Appartement,43,2,,,,,,2.489932,48.790316
2024-02-27,Vente,15000,28,,AV JEAN JAURES,94100,Saint-Maur-des-Fossés,94,84,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478435,48.791715
2024-03-13,Vente en l'état futur d'achèvement,980000,57,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,26,120.95,,,,,,,,1,,,,,,,,,,2.509511,48.795471
2024-03-13,Vente en l'état futur d'achèvement,980000,57,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,54,,,,,,,,,1,,,,,,,,,,2.509511,48.795471
2024-03-13,Vente en l'état futur d'achèvement,980000,57,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,53,,,,,,,,,1,,,,,,,,,,2.509511,48.795471
2024-02-27,Vente en l'état futur d'achèvement,417000,8,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,82,,,,,,,,,1,,,,,,,,,,2.501672,48.797318
2024-02-27,Vente en l'état futur d'achèvement,417000,8,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,14,,,,,,,,,1,,,,,,,,,,2.501672,48.797318
2024-02-29,Vente,142000,2,,RUE INKERMANN,94100,Saint-Maur-des-Fossés,94,31,24.5,,,,,,,,1,2,Appartement,23,1,,,,,,2.486079,48.796852
2024-03-05,Vente,39000,48,,AV DE L ALMA,94210,Saint-Maur-des-Fossés,94,48,11.63,,,,,,,,1,2,Appartement,15,1,,,,,,2.494639,48.785417
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,54,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,55,3,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,55,3,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,55,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,39,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,39,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,28,1,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,52,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,54,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,38,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,39,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,39,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,55,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,55,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,60,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,55,3,S,sols,,,681,2.507513,48.802761
2024-03-07,Vente,2710000,29,,AV GALILEE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,121,2.473793,48.793843
2024-03-07,Vente,2710000,32,,AV VERGNIAUD,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,305,2.474019,48.79379
2024-03-14,Vente,25000,79,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,34,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48739,48.797311
2024-03-14,Vente,224300,7,,RUE DES REMISES,94100,Saint-Maur-des-Fossés,94,11,42.77,7,,,,,,,2,3,Dépendance,,0,,,,,,2.47378,48.806773
2024-03-14,Vente,224300,7,,RUE DES REMISES,94100,Saint-Maur-des-Fossés,94,11,42.77,7,,,,,,,2,2,Appartement,41,2,,,,,,2.47378,48.806773
2024-03-01,Vente,175000,125,,AV PIERRE SEMARD,94210,Saint-Maur-des-Fossés,94,8,,,,,,,,,1,3,Dépendance,,0,,,,,,2.511008,48.803887
2024-03-01,Vente,175000,125,,AV PIERRE SEMARD,94210,Saint-Maur-des-Fossés,94,24,38.4,,,,,,,,1,2,Appartement,40,2,,,,,,2.511008,48.803887
2024-03-01,Vente,175000,125,,AV PIERRE SEMARD,94210,Saint-Maur-des-Fossés,94,8,,,,,,,,,1,2,Appartement,41,2,,,,,,2.511008,48.803887
2024-03-01,Vente,175000,125,,AV PIERRE SEMARD,94210,Saint-Maur-des-Fossés,94,24,38.4,,,,,,,,1,3,Dépendance,,0,,,,,,2.511008,48.803887
2024-03-13,Vente,615000,11,,AV DIDEROT,94100,Saint-Maur-des-Fossés,94,20,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480031,48.801695
2024-03-13,Vente,615000,31,,RUE LOUIS DUPRE,94100,Saint-Maur-des-Fossés,94,10,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479408,48.802205
2024-03-13,Vente,615000,31,,RUE LOUIS DUPRE,94100,Saint-Maur-des-Fossés,94,7,,,,,,,,,1,2,Appartement,113,4,,,,,,2.479408,48.802205
2024-03-15,Vente,805000,54,,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,600,2.481653,48.801613
2024-03-15,Vente,805000,54,,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,120,5,S,sols,,,600,2.481653,48.801613
2024-02-29,Vente,1305000,69,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,252,2.490768,48.79394
2024-02-29,Vente,1305000,69,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,252,2.490768,48.79394
2024-02-29,Vente,1305000,69,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,252,2.490768,48.79394
2024-02-29,Vente,1305000,69,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,252,2.490768,48.79394
2024-02-29,Vente,1305000,69,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,252,2.490768,48.79394
2024-02-29,Vente,1305000,69,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,252,2.490768,48.79394
2024-02-29,Vente,1305000,69,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,45,0,S,sols,,,252,2.490768,48.79394
2024-02-26,Vente,255000,12,B,RUE DES TROIS YVONNE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,34,2,S,sols,,,118,2.489739,48.787398
2024-03-13,Vente,494100,29,,AV DE LATTRE DE TASSIGNY,94100,Saint-Maur-des-Fossés,94,11,87.79,13,,,,,,,2,2,Appartement,92,4,,,,,,2.489833,48.806163
2024-03-13,Vente,494100,29,,AV DE LATTRE DE TASSIGNY,94100,Saint-Maur-des-Fossés,94,11,87.79,13,,,,,,,2,3,Dépendance,,0,,,,,,2.489833,48.806163
2024-03-13,Vente,494100,29,,AV DE LATTRE DE TASSIGNY,94100,Saint-Maur-des-Fossés,94,27,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489833,48.806163
2024-03-15,Vente en l'état futur d'achèvement,695000,153,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,125,,,,,,,,,1,,,,,,,,,,2.494091,48.798119
