date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-04-27,Vente en l'état futur d'achèvement,361233,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,27,,,,,,,,,,1,2,Appartement,61,3,,,,,,2.472673,48.800779
2021-04-27,Vente en l'état futur d'achèvement,361233,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,112,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472673,48.800779
2021-04-29,Vente,345500,31,,RUE SAINT PAUL,94210,Saint-Maur-des-Fossés,94,10,,6,56.69,,,,,,,2,2,Appartement,55,3,,,,,,2.511511,48.799138
2021-04-28,Vente,1980000,99,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,150,5,AG,terrains d'agrément,,,837,2.508286,48.805652
2021-04-28,Vente,1980000,99,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,150,5,S,sols,,,224,2.508286,48.805652
2021-04-27,Vente,506000,11,B,AV DE LA FAMILLE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,42,2,S,sols,,,108,2.492778,48.794968
2021-04-27,Vente,575000,12,,AV DU LIEUTENANT CHAURE,94100,Saint-Maur-des-Fossés,94,10,96.76,11,96.75,12,,,,,,3,1,Maison,93,6,,,,,,2.496959,48.798661
2021-04-29,Vente,370000,25,B,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,1,61.58,12,,,,,,,,2,2,Appartement,61,3,,,,,,2.485125,48.807761
2021-04-29,Vente,370000,25,B,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.485125,48.807761
2021-04-29,Vente,370000,25,B,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.485125,48.807761
2021-04-27,Vente,351200,1,,RUE TURGOT,94100,Saint-Maur-des-Fossés,94,37,,7,65.89,,,,,,,2,2,Appartement,66,3,,,,,,2.478483,48.791873
2021-04-27,Vente,351200,1,,RUE TURGOT,94100,Saint-Maur-des-Fossés,94,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478483,48.791873
2021-04-08,Vente,317700,55,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,5,66.24,,,,,,,,,1,2,Appartement,66,4,,,,,,2.480654,48.798433
2021-04-30,Vente,304000,5,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,11,54.59,81,,,,,,,,2,2,Appartement,54,2,,,,,,2.476874,48.787872
2021-04-30,Vente,304000,5,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,184,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476874,48.787872
2021-04-21,Vente en l'état futur d'achèvement,520000,84,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,8,,,,,,,,,,1,2,Appartement,90,4,,,,,,2.496369,48.791677
2021-04-21,Vente en l'état futur d'achèvement,520000,84,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496369,48.791677
2021-04-30,Vente,492000,28,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,348,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518655,48.789583
2021-04-30,Vente,492000,32,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,106,75.04,132,,,,,,,,2,2,Appartement,71,3,,,,,,2.518655,48.789583
2021-04-21,Vente en l'état futur d'achèvement,680000,56,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,27,80.04,,,,,,,,,1,2,Appartement,80,4,,,,,,2.514396,48.800136
2021-04-21,Vente en l'état futur d'achèvement,680000,56,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514396,48.800136
2021-04-21,Vente en l'état futur d'achèvement,680000,56,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,163,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514396,48.800136
2021-04-21,Vente en l'état futur d'achèvement,680000,56,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514396,48.800136
2021-04-15,Vente en l'état futur d'achèvement,36000,3,B,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47291,48.804059
2021-04-15,Vente en l'état futur d'achèvement,36000,3,B,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47291,48.804059
2021-04-21,Vente en l'état futur d'achèvement,206000,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,4,,,,,,,,,,1,2,Appartement,30,1,,,,,,2.484306,48.786676
2021-04-21,Vente en l'état futur d'achèvement,206000,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484306,48.786676
2021-04-12,Vente en l'état futur d'achèvement,180215,84,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,5,,,,,,,,,,1,2,Appartement,30,1,,,,,,2.496369,48.791677
2021-04-12,Vente en l'état futur d'achèvement,180215,84,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,11,,,,,,,,,,1,2,Appartement,30,1,,,,,,2.496369,48.791677
2021-04-30,Vente,1035000,11,,RUE SAINT FIACRE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,105,3,S,sols,,,724,2.511345,48.807945
2021-04-27,Vente,1083850,8,,AV DU SUCCES,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,135,6,S,sols,,,397,2.509414,48.786439
2021-04-12,Vente en l'état futur d'achèvement,30000,84,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496369,48.791677
2021-04-12,Vente en l'état futur d'achèvement,30000,84,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496369,48.791677
2021-04-30,Vente en l'état futur d'achèvement,524900,2,,AV DU MAL LYAUTEY,94100,Saint-Maur-des-Fossés,94,70,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-04-30,Vente en l'état futur d'achèvement,524900,2,,AV DU MAL LYAUTEY,94100,Saint-Maur-des-Fossés,94,140,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-04-30,Vente en l'état futur d'achèvement,524900,2,,AV DU MAL LYAUTEY,94100,Saint-Maur-des-Fossés,94,243,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-04-28,Vente,175000,17,,RUE VICTORINE,94100,Saint-Maur-des-Fossés,94,13,,46,,,,,,,,2,2,Appartement,35,1,,,,,,2.496974,48.799139
2021-04-08,Vente,615000,16,B,RUE JEAN MERMOZ,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,AB,terrains a bâtir,,,449,2.516934,48.806325
2021-04-08,Vente,615000,16,,RUE JEAN MERMOZ,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,117,2.517155,48.806252
2021-04-21,Vente,400000,9,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,40,,55,,,,,,,,2,2,Appartement,87,5,,,,,,2.47446,48.801076
2021-04-21,Vente,400000,9,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47446,48.801076
2021-04-27,Vente,615000,37,,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,71,4,S,sols,,,415,2.499218,48.789383
2021-04-08,Vente,435000,78,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,2,,,,,,,,,,1,,,,,S,sols,,,1,2.491353,48.809577
2021-04-08,Vente,435000,78,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491353,48.809577
2021-04-08,Vente,435000,78,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,1,70.73,11,,,,,,,,2,2,Appartement,72,4,,,,,,2.491353,48.809577
2021-04-30,Vente,190000,18,,AV FUSILLES DE CHATEAUBRIANT,94100,Saint-Maur-des-Fossés,94,43,45.63,6,,,,,,,,2,2,Appartement,24,1,,,,,,2.495464,48.803498
2021-04-29,Vente en l'état futur d'achèvement,354304,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472673,48.800779
2021-04-29,Vente en l'état futur d'achèvement,354304,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,15,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.472673,48.800779
2021-04-07,Vente,804620,38,,AV DE L ALMA,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,110,6,S,sols,,,455,2.49484,48.786439
2021-05-03,Vente,327000,10,,AV DE DIANE,94100,Saint-Maur-des-Fossés,94,28,,6,51.94,,,,,,,2,2,Appartement,54,2,,,,,,2.490374,48.80773
2021-05-03,Vente,327000,10,,AV DE DIANE,94100,Saint-Maur-des-Fossés,94,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.490374,48.80773
2021-04-13,Vente,16000,15,,RUE COLETTE,94210,Saint-Maur-des-Fossés,94,206,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518751,48.79983
2021-04-14,Vente,772000,13,,RUE DU MOULIN,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,70,5,S,sols,,,404,2.505792,48.789063
2021-04-30,Vente,350250,66,,AV DE LA REPUBLIQUE,94100,Saint-Maur-des-Fossés,94,4,58.16,,,,,,,,,1,2,Appartement,59,2,,,,,,2.485661,48.799344
2021-04-30,Vente,350250,66,,AV DE LA REPUBLIQUE,94100,Saint-Maur-des-Fossés,94,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.485661,48.799344
2021-04-30,Vente en l'état futur d'achèvement,374525,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,128,,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2021-04-30,Vente en l'état futur d'achèvement,374525,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,44,,,,,,,,,,1,2,Appartement,66,3,,,,,,2.472673,48.800779
2021-04-26,Vente,310000,4,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476874,48.787872
2021-04-26,Vente,310000,4,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,179,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476874,48.787872
2021-04-26,Vente,310000,4,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,2,64.85,72,,,,,,,,2,2,Appartement,65,3,,,,,,2.476874,48.787872
2021-04-22,Vente,270600,19,,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,3,,8,38.48,,,,,,,2,4,Local industriel. commercial ou assimilé,27,0,,,,,,2.488625,48.799904
2021-04-30,Vente,855000,4,,RUE GEORGE SAND,94210,Saint-Maur-des-Fossés,94,418,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518783,48.792399
2021-04-30,Vente,855000,102,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,82,5,S,sols,,,175,2.517057,48.792317
2021-04-30,Vente,855000,102,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,30,0,S,sols,,,175,2.517057,48.792317
2021-05-03,Vente,527900,83,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,8,84.32,,,,,,,,,1,2,Appartement,80,3,,,,,,2.515283,48.793512
2021-04-16,Vente,764000,51,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,123,5,S,sols,,,323,2.490067,48.795916
2021-04-29,Vente,186000,9,,RUE DENISE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,153,5,S,sols,,,433,2.516901,48.800637
2021-05-03,Vente,770000,40,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,99,3,S,sols,,,340,2.478902,48.810629
2021-05-03,Vente,770000,40,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,51,0,S,sols,,,340,2.478902,48.810629
2021-05-03,Vente,770000,40,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,49,2,S,sols,,,340,2.478902,48.810629
2021-04-27,Vente,450000,30,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,170,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.477333,48.810951
2021-04-27,Vente,450000,30,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,192,96.17,42,,,,,,,,2,2,Appartement,96,4,,,,,,2.477333,48.810951
2021-04-20,Vente,720000,102,,RUE ETIENNE MARCEL,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,234,2.50953,48.802432
2021-04-16,Vente en l'état futur d'achèvement,451000,3,B,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,142,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47291,48.804059
2021-04-16,Vente en l'état futur d'achèvement,451000,3,B,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,67,,,,,,,,,,1,2,Appartement,63,3,,,,,,2.47291,48.804059
2021-04-21,Vente,870000,14,,AV DE BONNEUIL,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,121,6,S,sols,,,460,2.5054,48.794889
2021-05-06,Vente,381200,15,,RUE DE LA POSTE,94210,Saint-Maur-des-Fossés,94,29,63.28,71,,,,,,,,2,2,Appartement,63,3,,,,,,2.515086,48.79151
2021-05-06,Vente,211574,9,,AV FRANCIS GARNIER,94210,Saint-Maur-des-Fossés,94,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.509861,48.794034
2021-05-06,Vente,211574,9,,AV FRANCIS GARNIER,94210,Saint-Maur-des-Fossés,94,128,26.77,,,,,,,,,1,2,Appartement,30,1,,,,,,2.509861,48.794034
2021-05-06,Vente,265000,39,,RUE LOUIS DUPRE,94100,Saint-Maur-des-Fossés,94,10,50.6,9,50.6,,,,,,,2,2,Appartement,45,2,,,,,,2.47966,48.801864
2021-05-04,Vente,384500,138,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489111,48.797681
2021-05-04,Vente,384500,138,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,1,65.73,21,,,,,,,,2,2,Appartement,65,3,,,,,,2.489111,48.797681
2021-04-29,Vente en l'état futur d'achèvement,580000,177,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,11,,,,,,,,,,1,2,Appartement,80,4,,,,,,2.491352,48.788155
2021-04-29,Vente en l'état futur d'achèvement,580000,177,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491352,48.788155
2021-04-29,Vente en l'état futur d'achèvement,580000,177,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491352,48.788155
2021-04-30,Vente,331000,26,,RUE LOUIS BRAILLE,94100,Saint-Maur-des-Fossés,94,21,,6,57.86,,,,,,,2,2,Appartement,60,3,,,,,,2.479163,48.800651
2021-04-30,Vente,331000,26,,RUE LOUIS BRAILLE,94100,Saint-Maur-des-Fossés,94,105,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479163,48.800651
2021-04-30,Vente en l'état futur d'achèvement,590000,13,,BD DES CORNEILLES,94210,Saint-Maur-des-Fossés,94,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493541,48.788225
2021-04-30,Vente en l'état futur d'achèvement,590000,13,,BD DES CORNEILLES,94210,Saint-Maur-des-Fossés,94,11,,,,,,,,,,1,2,Appartement,90,4,,,,,,2.493541,48.788225
2021-04-30,Vente en l'état futur d'achèvement,590000,13,,BD DES CORNEILLES,94210,Saint-Maur-des-Fossés,94,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493541,48.788225
2021-05-06,Vente en l'état futur d'achèvement,386833,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,26,,,,,,,,,,1,2,Appartement,65,3,,,,,,2.472673,48.800779
2021-05-06,Vente en l'état futur d'achèvement,386833,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472673,48.800779
2021-05-06,Vente en l'état futur d'achèvement,386833,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472673,48.800779
2021-05-06,Vente en l'état futur d'achèvement,386833,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472673,48.800779
2021-05-07,Vente,569000,8,,AV DU MESNIL,94210,Saint-Maur-des-Fossés,94,20,95.8,,,,,,,,,1,2,Appartement,103,4,,,,,,2.514234,48.794259
2021-05-07,Vente,569000,8,,AV DU MESNIL,94210,Saint-Maur-des-Fossés,94,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514234,48.794259
2021-04-20,Vente,1350000,16,,RUE DE LA VARENNE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,,,,,,,,,,2.472941,48.807983
2021-04-29,Vente,749620,45,,AV DU BEL AIR,94100,Saint-Maur-des-Fossés,94,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.501955,48.806702
2021-04-29,Vente,749620,45,,AV DU BEL AIR,94100,Saint-Maur-des-Fossés,94,12,127.71,25,,,,,,,,2,2,Appartement,130,5,,,,,,2.501955,48.806702
2021-04-16,Vente,560000,5,,IMP RIDEAU,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,211,2.493861,48.788327
2021-04-30,Vente,8000,32,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,414,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518655,48.789583
2021-04-30,Vente,1000000,44,A,AV FUSILLES DE CHATEAUBRIANT,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,496,2.498902,48.804003
2021-05-07,Vente en l'état futur d'achèvement,337900,2,,AV DU MAL LYAUTEY,94100,Saint-Maur-des-Fossés,94,222,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-05-07,Vente en l'état futur d'achèvement,337900,2,,AV DU MAL LYAUTEY,94100,Saint-Maur-des-Fossés,94,42,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-05-07,Vente,395000,147,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,490,0,S,sols,,,240,2.491805,48.790623
2021-05-03,Vente,1080000,41,,RUE DES CEDRES,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,160,4,S,sols,,,405,2.51178,48.796665
2021-05-06,Vente,960000,18,,AV DU MAL LYAUTEY,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,116,6,S,sols,,,639,2.486208,48.791466
2021-05-06,Vente,222900,1,,RUE KRUGER,94100,Saint-Maur-des-Fossés,94,11,,13,,6,,,,,,3,2,Appartement,35,3,,,,,,2.487395,48.799204
2021-04-08,Vente,1700000,108,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,,,,,S,sols,,,375,2.485108,48.797893
2021-05-06,Vente,810000,17,,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,40,3,S,sols,,,1085,2.508336,48.789545
2021-05-06,Vente,810000,17,,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,978,0,S,sols,,,1085,2.508336,48.789545
2021-05-06,Vente,810000,17,,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,12,0,S,sols,,,1085,2.508336,48.789545
2021-04-23,Vente en l'état futur d'achèvement,17600,3,B,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,117,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47291,48.804059
2021-04-16,Vente,260000,63,,AV DES LACS,94100,Saint-Maur-des-Fossés,94,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503484,48.806853
2021-04-16,Vente,260000,63,,AV DES LACS,94100,Saint-Maur-des-Fossés,94,15,,21,,,,,,,,2,2,Appartement,45,2,,,,,,2.503484,48.806853
2021-05-10,Vente,215000,141,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,15,35.83,,,,,,,,,1,2,Appartement,40,2,,,,,,2.491096,48.791159
2021-04-19,Vente,700000,27,,AV FRANCIS GARNIER,94210,Saint-Maur-des-Fossés,94,26,,5,105.28,,,,,,,2,2,Appartement,107,4,,,,,,2.508527,48.792248
2021-04-19,Vente,700000,27,,AV FRANCIS GARNIER,94210,Saint-Maur-des-Fossés,94,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508527,48.792248
2021-04-30,Echange,35000,3,,AV DE CHENNEVIERES,94210,Saint-Maur-des-Fossés,94,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.515933,48.78998
2021-04-30,Echange,15000,3,,AV DE CHENNEVIERES,94210,Saint-Maur-des-Fossés,94,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.515933,48.78998
2021-05-07,Vente,285000,28,,AV DES PERDRIX,94210,Saint-Maur-des-Fossés,94,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496607,48.787189
2021-05-07,Vente,285000,28,,AV DES PERDRIX,94210,Saint-Maur-des-Fossés,94,112,,155,50.48,,,,,,,2,2,Appartement,51,2,,,,,,2.496607,48.787189
2021-05-03,Vente,495783,13,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,16,79.35,8,,,,,,,,2,2,Appartement,75,4,,,,,,2.487569,48.802566
2021-05-12,Vente,496500,1,,AV LEOPOLD SEDAR SENGHOR,94100,Saint-Maur-des-Fossés,94,104,68.2,193,,,,,,,,2,2,Appartement,69,3,,,,,,2.48648,48.804548
2021-05-12,Vente,496500,1,,AV LEOPOLD SEDAR SENGHOR,94100,Saint-Maur-des-Fossés,94,339,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48648,48.804548
2021-04-29,Vente en l'état futur d'achèvement,55000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1124,,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2021-04-29,Vente en l'état futur d'achèvement,55000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1192,,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2021-04-23,Vente,368000,129,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,314,47.1,334,,,,,,,,2,2,Appartement,46,2,,,,,,2.52038,48.791744
2021-04-23,Vente,368000,129,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,361,10,,,,,,,,,1,3,Dépendance,,0,,,,,,2.52038,48.791744
2021-04-23,Vente,825000,21,,RUE SAINT LEONARD,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,307,2.519285,48.797777
2021-05-10,Vente,15000,1,,RUE REITER,94100,Saint-Maur-des-Fossés,94,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.483233,48.797666
2021-04-21,Vente,251000,129,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,107,,51,,,,,,,,2,2,Appartement,54,2,,,,,,2.486239,48.790167
2021-05-05,Vente,1553780,17,,RUE GEORGES CLEMENCEAU,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,190,8,S,sols,,,976,2.517709,48.794631
2021-05-12,Vente,228000,44,,RUE DU DOCTEUR ROUX,94100,Saint-Maur-des-Fossés,94,21,,33,44.25,,,,,,,2,2,Appartement,45,2,,,,,,2.489931,48.790536
2021-05-12,Vente,228000,44,,RUE DU DOCTEUR ROUX,94100,Saint-Maur-des-Fossés,94,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489931,48.790536
2021-05-17,Vente,415000,3,,RUE ADAM,94210,Saint-Maur-des-Fossés,94,14,71.53,,,,,,,,,1,2,Appartement,70,4,,,,,,2.510079,48.806535
2021-04-29,Vente,217750,14,,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,10,29.89,18,,,,,,,,2,2,Appartement,34,1,,,,,,2.472725,48.810793
2021-05-11,Vente,360000,147,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,23,,4,76.6,,,,,,,2,2,Appartement,72,4,,,,,,2.509356,48.809366
2021-05-11,Vente,360000,147,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.509356,48.809366
2021-05-10,Vente,108500,2,,AV AUGUSTE MARIN,94100,Saint-Maur-des-Fossés,94,36,19.03,,,,,,,,,1,2,Appartement,19,1,,,,,,2.471502,48.808307
2021-04-30,Vente,1379300,26,,AV DU CHATEAU,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,190,5,S,sols,,,408,2.513662,48.789942
2021-04-30,Vente,1379300,26,,AV DU CHATEAU,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,190,5,J,jardins,POTAG,Jardin potager,528,2.513662,48.789942
2021-05-11,Vente en l'état futur d'achèvement,378042,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472673,48.800779
2021-05-11,Vente en l'état futur d'achèvement,378042,2,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,40,,,,,,,,,,1,2,Appartement,63,3,,,,,,2.472673,48.800779
2021-04-13,Vente,1215000,34,,RUE SOLFERINO,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,194,6,S,sols,,,658,2.493065,48.798854
2021-04-30,Vente,355000,14,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,37,58.58,8,,,,,,,,2,2,Appartement,59,3,,,,,,2.486568,48.805962
