date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2022-04-29,Vente,362000,68,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,39,,7,61.61,,,,,,,2,2,Appartement,61,3,,,,,,2.483172,48.795887
2022-05-04,Vente,163010,169,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,138,31.04,142,,,,,,,,2,3,Dépendance,,0,,,,,,,
2022-05-04,Vente,163010,169,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,138,31.04,142,,,,,,,,2,2,Appartement,33,1,,,,,,,
2022-05-06,Vente en l'état futur d'achèvement,576000,140,,AV FOCH,94100,Saint-Maur-des-Fossés,94,14,,,,,,,,,,1,2,Appartement,87,4,,,,,,2.501683,48.798124
2022-05-06,Vente en l'état futur d'achèvement,576000,140,,AV FOCH,94100,Saint-Maur-des-Fossés,94,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.501683,48.798124
2022-05-06,Vente en l'état futur d'achèvement,576000,140,,AV FOCH,94100,Saint-Maur-des-Fossés,94,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.501683,48.798124
2022-05-03,Vente,247500,16,B,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,34,47.46,,,,,,,,,1,2,Appartement,45,2,,,,,,2.508381,48.788811
2022-05-03,Vente,247500,16,B,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,34,47.46,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508381,48.788811
2022-05-09,Vente,200000,4,,VLA MARIOTTE,94210,Saint-Maur-des-Fossés,94,177,39.91,196,,,,,,,,2,3,Dépendance,,0,,,,,,2.517016,48.790881
2022-05-09,Vente,200000,4,,VLA MARIOTTE,94210,Saint-Maur-des-Fossés,94,177,39.91,196,,,,,,,,2,2,Appartement,40,2,,,,,,2.517016,48.790881
2022-05-11,Vente,300000,81,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,124,52.53,37,,,,,,,,2,2,Appartement,55,3,,,,,,2.48737,48.797077
2022-05-11,Vente,300000,81,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,124,52.53,37,,,,,,,,2,3,Dépendance,,0,,,,,,2.48737,48.797077
2022-05-06,Vente,320000,13,,RUE DU FOUR,94100,Saint-Maur-des-Fossés,94,16,,18,,4,59.15,,,,,3,2,Appartement,57,2,,,,,,2.470274,48.8117
2022-05-06,Vente,320000,13,,RUE DU FOUR,94100,Saint-Maur-des-Fossés,94,16,,18,,4,59.15,,,,,3,3,Dépendance,,0,,,,,,2.470274,48.8117
2022-04-15,Vente,593000,80,,RUE VIOLLET LE DUC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,217,2.508535,48.802162
2022-04-15,Vente,593000,80,,RUE VIOLLET LE DUC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,217,2.508535,48.802162
2022-02-21,Vente,117400,204,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,1077,,77,,,,,,,,2,2,Appartement,57,3,,,,,,2.500577,48.797221
2022-02-21,Vente,117400,204,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500577,48.797221
2022-02-21,Vente,117400,204,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,1077,,77,,,,,,,,2,3,Dépendance,,0,,,,,,2.500577,48.797221
2022-05-06,Vente,185000,20,,RUE ARAGO,94210,Saint-Maur-des-Fossés,94,1,,16,36.06,,,,,,,2,2,Appartement,37,1,,,,,,2.509033,48.789474
2022-05-06,Vente,185000,20,,RUE ARAGO,94210,Saint-Maur-des-Fossés,94,1,,16,36.06,,,,,,,2,3,Dépendance,,0,,,,,,2.509033,48.789474
2022-05-06,Vente,185000,20,,RUE ARAGO,94210,Saint-Maur-des-Fossés,94,25,,,,,,,,,,1,,,,,AG,terrains d'agrément,SPORT,Terrain de sport,14,2.509033,48.789474
2022-04-20,Vente,507000,18,B,RUE KRUGER,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,35,3,S,sols,,,70,2.490512,48.798926
2022-05-10,Vente,880000,4,,AV DU POTAGER,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,79,4,S,sols,,,495,2.491766,48.8029
2022-04-22,Vente en l'état futur d'achèvement,255000,10,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,22,26.33,,,,,,,,,1,2,Appartement,26,1,,,,,,2.492234,48.801345
2022-04-22,Vente en l'état futur d'achèvement,255000,10,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.492234,48.801345
2022-05-05,Vente,237750,24,,AV MAHIEU,94100,Saint-Maur-des-Fossés,94,165,,209,36.38,,,,,,,2,2,Appartement,46,1,,,,,,2.474845,48.810879
2022-05-05,Vente,237750,24,,AV MAHIEU,94100,Saint-Maur-des-Fossés,94,165,,209,36.38,,,,,,,2,3,Dépendance,,0,,,,,,2.474845,48.810879
2022-04-29,Vente,236000,5,,RUE GEORGE SAND,94210,Saint-Maur-des-Fossés,94,4,32.68,8,,9,,,,,,3,2,Appartement,34,2,,,,,,2.518147,48.793368
2022-04-29,Vente,236000,5,,RUE GEORGE SAND,94210,Saint-Maur-des-Fossés,94,4,32.68,8,,9,,,,,,3,3,Dépendance,,0,,,,,,2.518147,48.793368
2022-04-29,Vente,236000,5,,RUE GEORGE SAND,94210,Saint-Maur-des-Fossés,94,4,32.68,8,,9,,,,,,3,3,Dépendance,,0,,,,,,2.518147,48.793368
2022-04-25,Vente,290000,9,B,AV DES SORBIERS,94210,Saint-Maur-des-Fossés,94,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.498729,48.787969
2022-04-25,Vente,290000,9,B,AV DES SORBIERS,94210,Saint-Maur-des-Fossés,94,119,,57,,,,,,,,2,3,Dépendance,,0,,,,,,2.498729,48.787969
2022-04-25,Vente,290000,9,B,AV DES SORBIERS,94210,Saint-Maur-des-Fossés,94,119,,57,,,,,,,,2,2,Appartement,68,3,,,,,,2.498729,48.787969
2022-04-26,Vente,255000,2,,AV DE LA GRANGE,94100,Saint-Maur-des-Fossés,94,11,,88,40.02,,,,,,,2,2,Appartement,40,2,,,,,,2.489625,48.804906
2022-04-26,Vente,255000,2,,AV DE LA GRANGE,94100,Saint-Maur-des-Fossés,94,148,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489625,48.804906
2022-04-26,Vente,255000,2,,AV DE LA GRANGE,94100,Saint-Maur-des-Fossés,94,11,,88,40.02,,,,,,,2,3,Dépendance,,0,,,,,,2.489625,48.804906
2022-05-03,Vente,1330000,4,,RUE LOUIS BRAILLE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,664,,
2022-05-03,Vente,1330000,4,,RUE LOUIS BRAILLE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,160,5,AG,terrains d'agrément,,,664,,
2022-05-03,Vente,1330000,4,,RUE LOUIS BRAILLE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,,
2022-05-03,Vente,1330000,4,,RUE LOUIS BRAILLE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,160,5,S,sols,,,500,,
2022-05-04,Vente,150000,3,,AV DES PILIERS,94210,Saint-Maur-des-Fossés,94,1,23.87,11,,,,,,,,2,2,Appartement,23,1,,,,,,2.504643,48.795025
2022-05-04,Vente,150000,3,,AV DES PILIERS,94210,Saint-Maur-des-Fossés,94,1,23.87,11,,,,,,,,2,3,Dépendance,,0,,,,,,2.504643,48.795025
2022-05-02,Vente,924000,17,,BD DU GENERAL FERRIE,94100,Saint-Maur-des-Fossés,94,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.467987,48.80682
2022-05-02,Vente,924000,17,,BD DU GENERAL FERRIE,94100,Saint-Maur-des-Fossés,94,3,176.27,,,,,,,,,1,2,Appartement,178,5,,,,,,2.467987,48.80682
2022-05-11,Vente,318000,3,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,81,45.66,,,,,,,,,1,2,Appartement,44,2,,,,,,2.47291,48.804059
2022-05-11,Vente,318000,3,B,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,177,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47291,48.804059
2022-05-13,Vente,25000,40,,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.482871,48.794207
2022-05-12,Vente,245000,12,,RUE CHEVALIER,94210,Saint-Maur-des-Fossés,94,15,43.13,2,,,,,,,,2,2,Appartement,40,2,,,,,,2.503814,48.79016
2022-05-12,Vente,245000,12,,RUE CHEVALIER,94210,Saint-Maur-des-Fossés,94,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503814,48.79016
2022-05-12,Vente,245000,12,,RUE CHEVALIER,94210,Saint-Maur-des-Fossés,94,15,43.13,2,,,,,,,,2,3,Dépendance,,0,,,,,,2.503814,48.79016
2022-05-09,Vente,110000,2,,RUE INKERMANN,94100,Saint-Maur-des-Fossés,94,29,13.07,30,,,,,,,,2,2,Appartement,13,1,,,,,,2.486079,48.796852
2022-05-16,Vente,377740,16,,AV PASTEUR,94100,Saint-Maur-des-Fossés,94,126,,26,,,,,,,,2,3,Dépendance,,0,,,,,,2.470178,48.811927
2022-05-16,Vente,377740,16,,AV PASTEUR,94100,Saint-Maur-des-Fossés,94,226,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.470178,48.811927
2022-05-16,Vente,377740,16,,AV PASTEUR,94100,Saint-Maur-des-Fossés,94,126,,26,,,,,,,,2,2,Appartement,59,3,,,,,,2.470178,48.811927
2022-04-27,Vente,185000,67,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,114,39.34,115,,116,,,,,,3,2,Appartement,40,2,,,,,,2.498113,48.792886
2022-04-27,Vente,185000,67,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,114,39.34,115,,116,,,,,,3,4,Local industriel. commercial ou assimilé,45,0,,,,,,2.498113,48.792886
2022-04-26,Vente,628415,16,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,96,3,S,sols,,,109,2.474494,48.797737
2022-05-05,Vente,635000,16,T,RUE COQUELIN,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,38,2,S,sols,,,139,2.479727,48.802292
2022-05-13,Vente,935000,12,,RUE GUSTAVE GOUBLIER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,73,5,S,sols,,,625,2.51643,48.804944
2022-05-13,Vente,935000,12,,RUE GUSTAVE GOUBLIER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,625,2.51643,48.804944
2022-05-13,Vente,935000,12,,RUE GUSTAVE GOUBLIER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,625,2.51643,48.804944
2022-04-27,Vente en l'état futur d'achèvement,375000,10,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.492234,48.801345
2022-04-27,Vente en l'état futur d'achèvement,375000,10,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,19,44.99,,,,,,,,,1,2,Appartement,44,2,,,,,,2.492234,48.801345
2022-05-12,Vente en l'état futur d'achèvement,990000,,,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,7,,,,,,,,,,1,1,Maison,112,5,,,,,,2.51147,48.787878
2022-05-12,Vente en l'état futur d'achèvement,990000,,,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.51147,48.787878
2022-05-12,Vente en l'état futur d'achèvement,990000,,,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.51147,48.787878
2022-05-10,Vente,150000,97,,RUE MARIGNAN,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,172,2.511571,48.805906
2022-05-10,Vente,150000,97,,RUE MARIGNAN,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,172,2.511571,48.805906
2022-05-17,Vente,338250,68,,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48798,48.796419
2022-05-17,Vente,338250,68,,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48798,48.796419
2022-05-17,Vente,338250,68,,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,1,54.07,15,,,,,,,,2,3,Dépendance,,0,,,,,,2.48798,48.796419
2022-05-17,Vente,338250,68,,AV HENRI MARTIN,94100,Saint-Maur-des-Fossés,94,1,54.07,15,,,,,,,,2,2,Appartement,57,2,,,,,,2.48798,48.796419
2022-05-18,Vente,338000,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,96,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475369,48.810687
2022-05-18,Vente,338000,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,8,56.49,,,,,,,,,1,2,Appartement,56,3,,,,,,2.475369,48.810687
2022-05-18,Vente,338000,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,8,56.49,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475369,48.810687
2022-05-18,Vente,180000,8,B,PAS GIAMARCHI BICAN,94100,Saint-Maur-des-Fossés,94,2,36.04,,,,,,,,,1,2,Appartement,36,2,,,,,,2.475842,48.797902
2022-05-18,Vente,180000,8,B,PAS GIAMARCHI BICAN,94100,Saint-Maur-des-Fossés,94,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475842,48.797902
2022-05-18,Vente,285800,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,126,53.04,14,,,,,,,,2,3,Dépendance,,0,,,,,,2.48004,48.7957
2022-05-18,Vente,285800,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,126,53.04,14,,,,,,,,2,2,Appartement,51,2,,,,,,2.48004,48.7957
2022-05-18,Vente,285800,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,371,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48004,48.7957
2022-05-16,Vente,210000,5,,PL DES MARRONNIERS,94100,Saint-Maur-des-Fossés,94,5,,8,32.38,,,,,,,2,2,Appartement,30,2,,,,,,2.495595,48.804328
2022-05-16,Vente,210000,5,,PL DES MARRONNIERS,94100,Saint-Maur-des-Fossés,94,5,,8,32.38,,,,,,,2,3,Dépendance,,0,,,,,,2.495595,48.804328
2022-05-02,Vente,29500,134,,AV FOCH,94100,Saint-Maur-des-Fossés,94,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50105,48.798322
2022-04-28,Vente,625000,2,,IMP PINET,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,,,,,S,sols,,,56,2.466097,48.809236
2022-04-28,Vente,625000,25,B,RUE POLITZER,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,51,3,S,sols,,,334,2.465986,48.809218
2022-04-29,Vente,187500,132,,RUE DE JOINVILLE,94100,Saint-Maur-des-Fossés,94,35,,73,25.82,,,,,,,2,2,Appartement,26,1,,,,,,2.462897,48.810226
2022-04-29,Vente,187500,132,,RUE DE JOINVILLE,94100,Saint-Maur-des-Fossés,94,119,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.462897,48.810226
2022-04-29,Vente,187500,132,,RUE DE JOINVILLE,94100,Saint-Maur-des-Fossés,94,35,,73,25.82,,,,,,,2,3,Dépendance,,0,,,,,,2.462897,48.810226
2022-05-16,Vente,995000,28,,RUE GUSTAVE GOUBLIER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,357,2.518748,48.805794
2022-05-16,Vente,995000,28,,RUE GUSTAVE GOUBLIER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,357,2.518748,48.805794
2022-05-18,Vente,180000,5,,AV DE CLUNY,94100,Saint-Maur-des-Fossés,94,33,,69,29.87,,,,,,,2,3,Dépendance,,0,,,,,,2.493319,48.80514
2022-05-18,Vente,180000,5,,AV DE CLUNY,94100,Saint-Maur-des-Fossés,94,33,,69,29.87,,,,,,,2,3,Dépendance,,0,,,,,,2.493319,48.80514
2022-05-18,Vente,180000,5,,AV DE CLUNY,94100,Saint-Maur-des-Fossés,94,33,,69,29.87,,,,,,,2,2,Appartement,29,1,,,,,,2.493319,48.80514
2022-05-02,Vente,544000,134,,AV FOCH,94100,Saint-Maur-des-Fossés,94,23,90.18,69,,,,,,,,2,2,Appartement,92,4,,,,,,2.50105,48.798322
2022-05-02,Vente,544000,134,,AV FOCH,94100,Saint-Maur-des-Fossés,94,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50105,48.798322
2022-05-02,Vente,544000,134,,AV FOCH,94100,Saint-Maur-des-Fossés,94,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50105,48.798322
2022-05-02,Vente,544000,134,,AV FOCH,94100,Saint-Maur-des-Fossés,94,23,90.18,69,,,,,,,,2,3,Dépendance,,0,,,,,,2.50105,48.798322
2022-05-05,Vente en l'état futur d'achèvement,25000,26,,PL JOHN FITZGERALD KENNEDY,94100,Saint-Maur-des-Fossés,94,242,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486191,48.793031
2022-04-27,Vente en l'état futur d'achèvement,473800,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1169,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.513108,48.799548
2022-04-27,Vente en l'état futur d'achèvement,473800,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1007,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.513108,48.799548
2022-05-04,Vente,370000,16,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,484,71.75,498,,,,,,,,2,2,Appartement,71,4,,,,,,2.475106,48.803199
2022-05-04,Vente,370000,16,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,484,71.75,498,,,,,,,,2,3,Dépendance,,0,,,,,,2.475106,48.803199
2022-05-19,Vente,590000,79,,AV GAMBETTA,94100,Saint-Maur-des-Fossés,94,13,69.89,34,,,,,,,,2,3,Dépendance,,0,,,,,,2.493676,48.796477
2022-05-19,Vente,590000,79,,AV GAMBETTA,94100,Saint-Maur-des-Fossés,94,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493676,48.796477
2022-05-19,Vente,590000,79,,AV GAMBETTA,94100,Saint-Maur-des-Fossés,94,13,69.89,34,,,,,,,,2,2,Appartement,61,3,,,,,,2.493676,48.796477
2022-05-19,Vente,590000,79,,AV GAMBETTA,94100,Saint-Maur-des-Fossés,94,13,69.89,34,,,,,,,,2,3,Dépendance,,0,,,,,,2.493676,48.796477
2022-05-20,Vente,720000,83,,BD DE LA MARNE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,95,6,S,sols,,,113,2.508466,48.790482
2022-05-11,Vente en l'état futur d'achèvement,333000,88,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,83,4.55,,,,,,,,,1,,,,,,,,,,2.509009,48.804756
2022-05-11,Vente en l'état futur d'achèvement,333000,88,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,30,38.47,,,,,,,,,1,,,,,,,,,,2.509009,48.804756
2022-05-11,Vente en l'état futur d'achèvement,333000,88,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,44,,,,,,,,,,1,,,,,,,,,,2.509009,48.804756
2022-05-17,Vente,725000,4,,PL DE RIMINI,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,130,0,S,sols,,,183,2.496313,48.794283
2022-05-06,Vente,201020,15,,AV DU MESNIL,94210,Saint-Maur-des-Fossés,94,115,,,,,,,,,,1,2,Appartement,24,1,,,,,,2.514469,48.796356
2022-05-06,Vente,201020,15,,AV DU MESNIL,94210,Saint-Maur-des-Fossés,94,176,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514469,48.796356
2022-05-03,Vente,213200,4,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,13,34.85,,,,,,,,,1,2,Appartement,38,2,,,,,,2.471647,48.799381
2022-05-11,Vente,10000,56,,PROM DES ANGLAIS,94210,Saint-Maur-des-Fossés,94,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.512838,48.78625
2022-05-13,Vente,362000,150,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491024,48.797726
2022-05-13,Vente,362000,150,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,17,,61,69.36,,,,,,,2,2,Appartement,73,3,,,,,,2.491024,48.797726
2022-04-27,Vente,230000,9,B,AV DES SORBIERS,94210,Saint-Maur-des-Fossés,94,105,,34,,,,,,,,2,3,Dépendance,,0,,,,,,2.498729,48.787969
2022-04-27,Vente,230000,9,B,AV DES SORBIERS,94210,Saint-Maur-des-Fossés,94,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.498729,48.787969
2022-04-27,Vente,230000,9,B,AV DES SORBIERS,94210,Saint-Maur-des-Fossés,94,105,,34,,,,,,,,2,2,Appartement,46,3,,,,,,2.498729,48.787969
2022-04-29,Vente en l'état futur d'achèvement,690700,55,B,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,282,,,,,,,,,,1,,,,,,,,,,2.482272,48.810328
2022-04-29,Vente en l'état futur d'achèvement,690700,55,B,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,281,,,,,,,,,,1,,,,,,,,,,2.482272,48.810328
2022-04-29,Vente en l'état futur d'achèvement,690700,55,B,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,112,,,,,,,,,,1,,,,,,,,,,2.482272,48.810328
2022-05-16,Vente en l'état futur d'achèvement,437600,4,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503488,48.798032
2022-05-16,Vente en l'état futur d'achèvement,437600,4,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,4,65.98,,,,,,,,,1,2,Appartement,70,3,,,,,,2.503488,48.798032
2022-05-16,Vente en l'état futur d'achèvement,437600,4,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503488,48.798032
2022-04-28,Vente,720000,10,,RUE ROUSSEL,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,274,2.506876,48.80065
2022-04-28,Vente,720000,26,,AV CAFFIN,94210,Saint-Maur-des-Fossés,94,30,,60,,,,,,,,2,3,Dépendance,,0,,,,,,2.503015,48.792728
2022-04-28,Vente,720000,26,,AV CAFFIN,94210,Saint-Maur-des-Fossés,94,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503015,48.792728
2022-04-28,Vente,720000,26,,AV CAFFIN,94210,Saint-Maur-des-Fossés,94,30,,60,,,,,,,,2,2,Appartement,94,4,,,,,,2.503015,48.792728
2022-04-28,Vente,720000,26,,AV CAFFIN,94210,Saint-Maur-des-Fossés,94,30,,60,,,,,,,,2,3,Dépendance,,0,,,,,,2.503015,48.792728
2022-05-20,Vente en l'état futur d'achèvement,22000,82,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,240,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.514396,48.800136
2022-05-20,Vente,26000,14,B,RUE DE LA VARENNE,94100,Saint-Maur-des-Fossés,94,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47269,48.808028
2022-05-23,Vente,359750,16,,AV DU GENERAL LECLERC,94100,Saint-Maur-des-Fossés,94,126,67.55,3,,,,,,,,2,3,Dépendance,,0,,,,,,2.489625,48.804906
2022-05-23,Vente,359750,16,,AV DU GENERAL LECLERC,94100,Saint-Maur-des-Fossés,94,126,67.55,3,,,,,,,,2,2,Appartement,64,2,,,,,,2.489625,48.804906
2022-05-23,Vente,359750,2,,AV DE LA GRANGE,94100,Saint-Maur-des-Fossés,94,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489625,48.804906
2022-05-03,Vente,560078,28,,RUE DU HAVRE,94210,Saint-Maur-des-Fossés,94,3,89.33,,,,,,,,,1,3,Dépendance,,0,,,,,,2.505183,48.792973
2022-05-03,Vente,560078,28,,RUE DU HAVRE,94210,Saint-Maur-des-Fossés,94,3,89.33,,,,,,,,,1,2,Appartement,90,3,,,,,,2.505183,48.792973
2022-05-23,Vente,540000,49,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,101,110.88,106,,,,,,,,2,3,Dépendance,,0,,,,,,2.481083,48.810802
2022-05-23,Vente,540000,49,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,137,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.481083,48.810802
2022-05-23,Vente,540000,49,,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,101,110.88,106,,,,,,,,2,2,Appartement,100,4,,,,,,2.481083,48.810802
2022-05-23,Vente,515000,13,,RUE CHEVALIER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,153,2.503169,48.788262
2022-05-19,Vente,730000,26,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,452,2.483064,48.793355
2022-05-19,Vente,730000,26,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,452,2.483064,48.793355
2022-05-19,Vente,730000,26,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,452,2.483064,48.793355
2022-05-23,Vente,670000,7,,ALL DE LA GARE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,99,5,S,sols,,,255,2.474209,48.806689
2022-05-04,Vente,414000,52,,RUE BARATTE CHOLET,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,188,2.483046,48.79322
2022-05-11,Vente,917600,5,,RUE GREVIN,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,50,3,S,sols,,,238,2.506787,48.809182
2022-05-06,Vente,360000,93,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,33,,6,46.07,,,,,,,2,2,Appartement,46,2,,,,,,2.516329,48.793425
